"id" "trial" "condition" "serpos" "item" "response"
27 10 "FiveOne" 6 "welfare" "welfare"
27 1 "FourTwo" 1 "effort" "Omission"
27 1 "FourTwo" 2 "produce" "Omission"
27 1 "FourTwo" 3 "wonder" "Omission"
27 1 "FourTwo" 4 "content" "Omission"
27 1 "FourTwo" 5 "became" "became"
27 1 "FourTwo" 6 "belief" "belief"
27 2 "FourTwo" 1 "effect" "Omission"
27 2 "FourTwo" 2 "career" "became"
27 2 "FourTwo" 3 "success" "belief"
27 2 "FourTwo" 4 "portion" "Omission"
27 2 "FourTwo" 5 "moment" "moment"
27 2 "FourTwo" 6 "welfare" "welfare"
27 3 "FourTwo" 1 "command" "command"
27 3 "FourTwo" 2 "latter" "latter"
27 3 "FourTwo" 3 "normal" "normal"
27 3 "FourTwo" 4 "justice" "justice"
27 3 "FourTwo" 5 "culture" "culture"
27 3 "FourTwo" 6 "attempt" "attempt"
27 4 "FourTwo" 1 "budget" "Omission"
27 4 "FourTwo" 2 "subject" "Omission"
27 4 "FourTwo" 3 "extent" "Omission"
27 4 "FourTwo" 4 "council" "Omission"
27 4 "FourTwo" 5 "spirit" "spirit"
27 4 "FourTwo" 6 "closer" "closer"
27 5 "FourTwo" 1 "listen" "Omission"
27 5 "FourTwo" 2 "method" "Omission"
27 5 "FourTwo" 3 "supply" "Omission"
27 5 "FourTwo" 4 "device" "Omission"
27 5 "FourTwo" 5 "session" "session"
27 5 "FourTwo" 6 "private" "private"
27 6 "FourTwo" 1 "respect" "respect"
27 6 "FourTwo" 2 "concept" "Omission"
27 6 "FourTwo" 3 "crisis" "freedom"
27 6 "FourTwo" 4 "freedom" "Omission"
27 6 "FourTwo" 5 "permit" "permit"
27 6 "FourTwo" 6 "advice" "advice"
27 7 "FourTwo" 1 "manner" "manner"
27 7 "FourTwo" 2 "account" "account"
27 7 "FourTwo" 3 "future" "future"
27 7 "FourTwo" 4 "balance" "Omission"
27 7 "FourTwo" 5 "trouble" "Omission"
27 7 "FourTwo" 6 "answer" "trouble"
27 8 "FourTwo" 1 "series" "series"
27 8 "FourTwo" 2 "reason" "account"
27 8 "FourTwo" 3 "review" "Omission"
27 8 "FourTwo" 4 "contact" "Omission"
27 8 "FourTwo" 5 "measure" "measure"
27 8 "FourTwo" 6 "reading" "reading"
27 9 "FourTwo" 1 "member" "member"
27 9 "FourTwo" 2 "control" "control"
27 9 "FourTwo" 3 "appear" "appear"
27 9 "FourTwo" 4 "purpose" "Omission"
27 9 "FourTwo" 5 "factor" "factor"
27 9 "FourTwo" 6 "amount" "account"
27 10 "FourTwo" 1 "surface" "member"
27 10 "FourTwo" 2 "junior" "control"
27 10 "FourTwo" 3 "extreme" "surface"
27 10 "FourTwo" 4 "fifteen" "Omission"
27 10 "FourTwo" 5 "vision" "vision"
27 10 "FourTwo" 6 "feeling" "feeling"
27 1 "Three" 1 "career" "career"
27 1 "Three" 2 "subject" "subject"
27 1 "Three" 3 "device" "advice"
27 1 "Three" 4 "future" "Omission"
27 1 "Three" 5 "listen" "future"
27 1 "Three" 6 "private" "Omission"
27 2 "Three" 1 "feeling" "feeling"
27 2 "Three" 2 "spirit" "spirit"
27 2 "Three" 3 "vision" "mission"
27 2 "Three" 4 "extent" "extent"
27 2 "Three" 5 "justice" "justice"
27 2 "Three" 6 "latter" "latter"
27 3 "Three" 1 "fifteen" "Omission"
27 3 "Three" 2 "permit" "Omission"
27 3 "Three" 3 "closer" "Omission"
27 3 "Three" 4 "method" "method"
27 3 "Three" 5 "culture" "culture"
27 3 "Three" 6 "surface" "surface"
27 4 "Three" 1 "purpose" "purpose"
27 4 "Three" 2 "crisis" "crisis"
27 4 "Three" 3 "effort" "effort"
27 4 "Three" 4 "supply" "Omission"
27 4 "Three" 5 "respect" "respect"
27 4 "Three" 6 "reason" "reason"
27 5 "Three" 1 "wonder" "Omission"
27 5 "Three" 2 "control" "wonder"
27 5 "Three" 3 "member" "Omission"
27 5 "Three" 4 "factor" "Omission"
27 5 "Three" 5 "session" "Omission"
27 5 "Three" 6 "attempt" "Omission"
27 6 "Three" 1 "balance" "Omission"
27 6 "Three" 2 "council" "Omission"
27 6 "Three" 3 "portion" "Omission"
27 6 "Three" 4 "reading" "reading"
27 6 "Three" 5 "trouble" "trouble"
27 6 "Three" 6 "became" "became"
27 7 "Three" 1 "produce" "produce"
27 7 "Three" 2 "appear" "appear"
27 7 "Three" 3 "effect" "correct"
27 7 "Three" 4 "moment" "moment"
27 7 "Three" 5 "normal" "Omission"
27 7 "Three" 6 "extreme" "Omission"
27 8 "Three" 1 "command" "command"
27 8 "Three" 2 "success" "success"
27 8 "Three" 3 "manner" "manner"
27 8 "Three" 4 "answer" "answer"
27 8 "Three" 5 "belief" "belief"
27 8 "Three" 6 "advice" "advice"
27 9 "Three" 1 "account" "Omission"
27 9 "Three" 2 "freedom" "Omission"
27 9 "Three" 3 "review" "Omission"
27 9 "Three" 4 "junior" "junior"
27 9 "Three" 5 "budget" "contact"
27 9 "Three" 6 "contact" "budget"
27 10 "Three" 1 "amount" "amount"
27 10 "Three" 2 "content" "content"
27 10 "Three" 3 "concept" "concept"
27 10 "Three" 4 "series" "Omission"
27 10 "Three" 5 "measure" "Omission"
27 10 "Three" 6 "welfare" "welfare"
27 1 "TwoFour" 1 "closer" "Omission"
27 1 "TwoFour" 2 "factor" "Omission"
27 1 "TwoFour" 3 "purpose" "purpose"
27 1 "TwoFour" 4 "career" "career"
27 1 "TwoFour" 5 "appear" "review"
27 1 "TwoFour" 6 "trouble" "trouble"
27 2 "TwoFour" 1 "contact" "content"
27 2 "TwoFour" 2 "balance" "balance"
27 2 "TwoFour" 3 "moment" "moment"
27 2 "TwoFour" 4 "spirit" "Omission"
27 2 "TwoFour" 5 "review" "review"
27 2 "TwoFour" 6 "attempt" "Omission"
27 3 "TwoFour" 1 "private" "subject"
27 3 "TwoFour" 2 "became" "became"
27 3 "TwoFour" 3 "control" "control"
27 3 "TwoFour" 4 "effort" "reason"
27 3 "TwoFour" 5 "amount" "Omission"
27 3 "TwoFour" 6 "reason" "Omission"
27 4 "TwoFour" 1 "answer" "Omission"
27 4 "TwoFour" 2 "welfare" "Omission"
27 4 "TwoFour" 3 "extent" "extent"
27 4 "TwoFour" 4 "manner" "manner"
27 4 "TwoFour" 5 "extreme" "extreme"
27 4 "TwoFour" 6 "concept" "concept"
27 5 "TwoFour" 1 "success" "success"
27 5 "TwoFour" 2 "future" "future"
27 5 "TwoFour" 3 "permit" "permit"
27 5 "TwoFour" 4 "council" "council"
27 5 "TwoFour" 5 "effect" "effect"
27 5 "TwoFour" 6 "command" "command"
27 6 "TwoFour" 1 "fifteen" "fifteen"
27 6 "TwoFour" 2 "surface" "surface"
27 6 "TwoFour" 3 "vision" "vision"
27 6 "TwoFour" 4 "advice" "advice"
27 6 "TwoFour" 5 "series" "Omission"
27 6 "TwoFour" 6 "device" "Omission"
27 7 "TwoFour" 1 "budget" "budget"
27 7 "TwoFour" 2 "reading" "reading"
27 7 "TwoFour" 3 "wonder" "wonder"
27 7 "TwoFour" 4 "freedom" "Omission"
27 7 "TwoFour" 5 "session" "session"
27 7 "TwoFour" 6 "account" "account"
27 8 "TwoFour" 1 "supply" "supply"
27 8 "TwoFour" 2 "crisis" "crisis"
27 8 "TwoFour" 3 "produce" "subject"
27 8 "TwoFour" 4 "content" "Omission"
27 8 "TwoFour" 5 "listen" "purpose"
27 8 "TwoFour" 6 "subject" "Omission"
27 9 "TwoFour" 1 "method" "method"
27 9 "TwoFour" 2 "portion" "portion"
27 9 "TwoFour" 3 "member" "member"
27 9 "TwoFour" 4 "culture" "culture"
27 9 "TwoFour" 5 "normal" "Omission"
27 9 "TwoFour" 6 "junior" "junior"
27 10 "TwoFour" 1 "respect" "respect"
27 10 "TwoFour" 2 "justice" "justice"
27 10 "TwoFour" 3 "feeling" "feeling"
27 10 "TwoFour" 4 "belief" "belief"
27 10 "TwoFour" 5 "latter" "latter"
27 10 "TwoFour" 6 "measure" "Omission"
28 1 "ZeroSix" 1 "extreme" "extreme"
28 1 "ZeroSix" 2 "moment" "future"
28 1 "ZeroSix" 3 "trouble" "wonder"
28 1 "ZeroSix" 4 "future" "Omission"
28 1 "ZeroSix" 5 "wonder" "Omission"
28 1 "ZeroSix" 6 "produce" "Omission"
28 2 "ZeroSix" 1 "account" "account"
28 2 "ZeroSix" 2 "belief" "belief"
28 2 "ZeroSix" 3 "crisis" "session"
28 2 "ZeroSix" 4 "session" "justice"
28 2 "ZeroSix" 5 "reading" "Omission"
28 2 "ZeroSix" 6 "justice" "Omission"
28 3 "ZeroSix" 1 "supply" "supply"
28 3 "ZeroSix" 2 "budget" "budget"
28 3 "ZeroSix" 3 "answer" "answer"
28 3 "ZeroSix" 4 "concept" "Omission"
28 3 "ZeroSix" 5 "closer" "effort"
28 3 "ZeroSix" 6 "effect" "Omission"
28 4 "ZeroSix" 1 "attempt" "attempt"
28 4 "ZeroSix" 2 "advice" "advice"
28 4 "ZeroSix" 3 "effort" "effort"
28 4 "ZeroSix" 4 "device" "Omission"
28 4 "ZeroSix" 5 "contact" "Omission"
28 4 "ZeroSix" 6 "welfare" "Omission"
28 5 "ZeroSix" 1 "reason" "member"
28 5 "ZeroSix" 2 "purpose" "success"
28 5 "ZeroSix" 3 "success" "portion"
28 5 "ZeroSix" 4 "member" "Omission"
28 5 "ZeroSix" 5 "portion" "Omission"
28 5 "ZeroSix" 6 "became" "Omission"
28 6 "ZeroSix" 1 "manner" "manner"
28 6 "ZeroSix" 2 "amount" "account"
28 6 "ZeroSix" 3 "subject" "subject"
28 6 "ZeroSix" 4 "career" "career"
28 6 "ZeroSix" 5 "spirit" "spirit"
28 6 "ZeroSix" 6 "fifteen" "Omission"
28 7 "ZeroSix" 1 "review" "review"
28 7 "ZeroSix" 2 "balance" "balance"
28 7 "ZeroSix" 3 "feeling" "extent"
28 7 "ZeroSix" 4 "council" "control"
28 7 "ZeroSix" 5 "extent" "Omission"
28 7 "ZeroSix" 6 "control" "Omission"
28 8 "ZeroSix" 1 "listen" "listen"
28 8 "ZeroSix" 2 "junior" "junior"
28 8 "ZeroSix" 3 "normal" "permit"
28 8 "ZeroSix" 4 "permit" "Omission"
28 8 "ZeroSix" 5 "vision" "Omission"
28 8 "ZeroSix" 6 "surface" "Omission"
28 9 "ZeroSix" 1 "freedom" "freedom"
28 9 "ZeroSix" 2 "content" "content"
28 9 "ZeroSix" 3 "method" "method"
28 9 "ZeroSix" 4 "respect" "Omission"
28 9 "ZeroSix" 5 "measure" "Omission"
28 9 "ZeroSix" 6 "series" "Omission"
28 10 "ZeroSix" 1 "appear" "appear"
28 10 "ZeroSix" 2 "factor" "factor"
28 10 "ZeroSix" 3 "private" "Omission"
28 10 "ZeroSix" 4 "command" "control"
28 10 "ZeroSix" 5 "latter" "latter"
28 10 "ZeroSix" 6 "culture" "Omission"
28 1 "SixZero" 1 "extent" "extent"
28 1 "SixZero" 2 "vision" "Omission"
28 1 "SixZero" 3 "closer" "Omission"
28 1 "SixZero" 4 "answer" "Omission"
28 1 "SixZero" 5 "purpose" "Omission"
28 1 "SixZero" 6 "respect" "Omission"
28 2 "SixZero" 1 "contact" "Omission"
28 2 "SixZero" 2 "attempt" "Omission"
28 2 "SixZero" 3 "appear" "Omission"
28 2 "SixZero" 4 "welfare" "Omission"
28 2 "SixZero" 5 "success" "Omission"
28 2 "SixZero" 6 "advice" "success"
28 3 "SixZero" 1 "balance" "Omission"
28 3 "SixZero" 2 "future" "Omission"
28 3 "SixZero" 3 "surface" "Omission"
28 3 "SixZero" 4 "permit" "Omission"
28 3 "SixZero" 5 "method" "Omission"
28 3 "SixZero" 6 "freedom" "freedom"
28 4 "SixZero" 1 "review" "Omission"
28 4 "SixZero" 2 "reason" "Omission"
28 4 "SixZero" 3 "command" "Omission"
28 4 "SixZero" 4 "feeling" "Omission"
28 4 "SixZero" 5 "concept" "concept"
28 4 "SixZero" 6 "control" "control"
28 5 "SixZero" 1 "content" "Omission"
28 5 "SixZero" 2 "amount" "Omission"
28 5 "SixZero" 3 "moment" "council"
28 5 "SixZero" 4 "council" "Omission"
28 5 "SixZero" 5 "spirit" "Omission"
28 5 "SixZero" 6 "manner" "spirit"
28 6 "SixZero" 1 "effect" "Omission"
28 6 "SixZero" 2 "account" "Omission"
28 6 "SixZero" 3 "culture" "Omission"
28 6 "SixZero" 4 "member" "Omission"
28 6 "SixZero" 5 "series" "series"
28 6 "SixZero" 6 "factor" "factor"
28 7 "SixZero" 1 "trouble" "Omission"
28 7 "SixZero" 2 "fifteen" "Omission"
28 7 "SixZero" 3 "device" "Omission"
28 7 "SixZero" 4 "portion" "Omission"
28 7 "SixZero" 5 "career" "Omission"
28 7 "SixZero" 6 "reading" "career"
28 8 "SixZero" 1 "measure" "Omission"
28 8 "SixZero" 2 "private" "Omission"
28 8 "SixZero" 3 "latter" "latter"
28 8 "SixZero" 4 "budget" "measure"
28 8 "SixZero" 5 "extreme" "Omission"
28 8 "SixZero" 6 "became" "Omission"
28 9 "SixZero" 1 "effort" "extent"
28 9 "SixZero" 2 "crisis" "Omission"
28 9 "SixZero" 3 "belief" "Omission"
28 9 "SixZero" 4 "listen" "Omission"
28 9 "SixZero" 5 "normal" "Omission"
28 9 "SixZero" 6 "junior" "Omission"
28 10 "SixZero" 1 "subject" "subject"
28 10 "SixZero" 2 "supply" "Omission"
28 10 "SixZero" 3 "produce" "Omission"
28 10 "SixZero" 4 "wonder" "Omission"
28 10 "SixZero" 5 "session" "Omission"
28 10 "SixZero" 6 "justice" "wonder"
28 1 "FiveOne" 1 "manner" "success"
28 1 "FiveOne" 2 "extent" "extent"
28 1 "FiveOne" 3 "success" "Omission"
28 1 "FiveOne" 4 "effect" "Omission"
28 1 "FiveOne" 5 "member" "Omission"
28 1 "FiveOne" 6 "closer" "Omission"
28 2 "FiveOne" 1 "career" "Omission"
28 2 "FiveOne" 2 "reason" "Omission"
28 2 "FiveOne" 3 "portion" "Omission"
28 2 "FiveOne" 4 "budget" "Omission"
28 2 "FiveOne" 5 "trouble" "Omission"
28 2 "FiveOne" 6 "content" "content"
28 3 "FiveOne" 1 "attempt" "Omission"
28 3 "FiveOne" 2 "concept" "Omission"
28 3 "FiveOne" 3 "advice" "Omission"
28 3 "FiveOne" 4 "freedom" "Omission"
28 3 "FiveOne" 5 "method" "Omission"
28 3 "FiveOne" 6 "extreme" "extreme"
28 4 "FiveOne" 1 "answer" "Omission"
28 4 "FiveOne" 2 "reading" "Omission"
28 4 "FiveOne" 3 "private" "Omission"
28 4 "FiveOne" 4 "series" "Omission"
28 4 "FiveOne" 5 "review" "Omission"
28 4 "FiveOne" 6 "moment" "moment"
28 5 "FiveOne" 1 "session" "Omission"
28 5 "FiveOne" 2 "control" "Omission"
28 5 "FiveOne" 3 "surface" "Omission"
28 5 "FiveOne" 4 "command" "spirit"
28 5 "FiveOne" 5 "spirit" "Omission"
28 5 "FiveOne" 6 "fifteen" "freedom"
28 6 "FiveOne" 1 "subject" "Omission"
28 6 "FiveOne" 2 "appear" "Omission"
28 6 "FiveOne" 3 "device" "account"
28 6 "FiveOne" 4 "factor" "factor"
28 6 "FiveOne" 5 "account" "Omission"
28 6 "FiveOne" 6 "supply" "device"
28 7 "FiveOne" 1 "feeling" "Omission"
28 7 "FiveOne" 2 "produce" "Omission"
28 7 "FiveOne" 3 "purpose" "Omission"
28 7 "FiveOne" 4 "council" "Omission"
28 7 "FiveOne" 5 "latter" "Omission"
28 7 "FiveOne" 6 "became" "became"
28 8 "FiveOne" 1 "normal" "Omission"
28 8 "FiveOne" 2 "wonder" "Omission"
28 8 "FiveOne" 3 "respect" "Omission"
28 8 "FiveOne" 4 "measure" "Omission"
28 8 "FiveOne" 5 "permit" "Omission"
28 8 "FiveOne" 6 "contact" "contact"
28 9 "FiveOne" 1 "effort" "Omission"
28 9 "FiveOne" 2 "junior" "Omission"
28 9 "FiveOne" 3 "culture" "Omission"
28 9 "FiveOne" 4 "justice" "Omission"
28 9 "FiveOne" 5 "vision" "Omission"
28 9 "FiveOne" 6 "balance" "balance"
28 10 "FiveOne" 1 "belief" "Omission"
28 10 "FiveOne" 2 "crisis" "Omission"
28 10 "FiveOne" 3 "future" "Omission"
28 10 "FiveOne" 4 "amount" "Omission"
28 10 "FiveOne" 5 "listen" "Omission"
28 10 "FiveOne" 6 "welfare" "welfare"
28 1 "FourTwo" 1 "effort" "Omission"
28 1 "FourTwo" 2 "produce" "Omission"
28 1 "FourTwo" 3 "wonder" "wonder"
28 1 "FourTwo" 4 "content" "Omission"
28 1 "FourTwo" 5 "became" "extent"
28 1 "FourTwo" 6 "belief" "belief"
28 2 "FourTwo" 1 "effect" "Omission"
28 2 "FourTwo" 2 "career" "Omission"
28 2 "FourTwo" 3 "success" "Omission"
28 2 "FourTwo" 4 "portion" "Omission"
28 2 "FourTwo" 5 "moment" "moment"
28 2 "FourTwo" 6 "welfare" "welfare"
28 3 "FourTwo" 1 "command" "Omission"
28 3 "FourTwo" 2 "latter" "Omission"
28 3 "FourTwo" 3 "normal" "Omission"
28 3 "FourTwo" 4 "justice" "Omission"
28 3 "FourTwo" 5 "culture" "culture"
28 3 "FourTwo" 6 "attempt" "attempt"
28 4 "FourTwo" 1 "budget" "Omission"
28 4 "FourTwo" 2 "subject" "Omission"
28 4 "FourTwo" 3 "extent" "Omission"
28 4 "FourTwo" 4 "council" "Omission"
28 4 "FourTwo" 5 "spirit" "spirit"
28 4 "FourTwo" 6 "closer" "closer"
28 5 "FourTwo" 1 "listen" "Omission"
28 5 "FourTwo" 2 "method" "Omission"
28 5 "FourTwo" 3 "supply" "Omission"
28 5 "FourTwo" 4 "device" "Omission"
28 5 "FourTwo" 5 "session" "session"
28 5 "FourTwo" 6 "private" "private"
28 6 "FourTwo" 1 "respect" "Omission"
28 6 "FourTwo" 2 "concept" "Omission"
28 6 "FourTwo" 3 "crisis" "Omission"
28 6 "FourTwo" 4 "freedom" "Omission"
28 6 "FourTwo" 5 "permit" "permit"
28 6 "FourTwo" 6 "advice" "advice"
28 7 "FourTwo" 1 "manner" "Omission"
28 7 "FourTwo" 2 "account" "Omission"
28 7 "FourTwo" 3 "future" "Omission"
28 7 "FourTwo" 4 "balance" "Omission"
28 7 "FourTwo" 5 "trouble" "trouble"
28 7 "FourTwo" 6 "answer" "answer"
28 8 "FourTwo" 1 "series" "Omission"
28 8 "FourTwo" 2 "reason" "Omission"
28 8 "FourTwo" 3 "review" "Omission"
28 8 "FourTwo" 4 "contact" "Omission"
28 8 "FourTwo" 5 "measure" "measure"
28 8 "FourTwo" 6 "reading" "reading"
28 9 "FourTwo" 1 "member" "Omission"
28 9 "FourTwo" 2 "control" "Omission"
28 9 "FourTwo" 3 "appear" "Omission"
28 9 "FourTwo" 4 "purpose" "purpose"
28 9 "FourTwo" 5 "factor" "factor"
28 9 "FourTwo" 6 "amount" "amount"
28 10 "FourTwo" 1 "surface" "Omission"
28 10 "FourTwo" 2 "junior" "Omission"
28 10 "FourTwo" 3 "extreme" "Omission"
28 10 "FourTwo" 4 "fifteen" "fifteen"
28 10 "FourTwo" 5 "vision" "vision"
28 10 "FourTwo" 6 "feeling" "feeling"
28 1 "Three" 1 "career" "Omission"
28 1 "Three" 2 "subject" "Omission"
28 1 "Three" 3 "device" "Omission"
28 1 "Three" 4 "future" "future"
28 1 "Three" 5 "listen" "listen"
28 1 "Three" 6 "private" "private"
28 2 "Three" 1 "feeling" "Omission"
28 2 "Three" 2 "spirit" "spirit"
28 2 "Three" 3 "vision" "Omission"
28 2 "Three" 4 "extent" "extent"
28 2 "Three" 5 "justice" "justice"
28 2 "Three" 6 "latter" "latter"
28 3 "Three" 1 "fifteen" "fifteen"
28 3 "Three" 2 "permit" "Omission"
28 3 "Three" 3 "closer" "Omission"
28 3 "Three" 4 "method" "Omission"
28 3 "Three" 5 "culture" "method"
28 3 "Three" 6 "surface" "culture"
28 4 "Three" 1 "purpose" "Omission"
28 4 "Three" 2 "crisis" "Omission"
28 4 "Three" 3 "effort" "Omission"
28 4 "Three" 4 "supply" "supply"
28 4 "Three" 5 "respect" "respect"
28 4 "Three" 6 "reason" "reason"
28 5 "Three" 1 "wonder" "Omission"
28 5 "Three" 2 "control" "Omission"
28 5 "Three" 3 "member" "Omission"
28 5 "Three" 4 "factor" "factor"
28 5 "Three" 5 "session" "session"
28 5 "Three" 6 "attempt" "attempt"
28 6 "Three" 1 "balance" "Omission"
28 6 "Three" 2 "council" "Omission"
28 6 "Three" 3 "portion" "council"
28 6 "Three" 4 "reading" "reading"
28 6 "Three" 5 "trouble" "trouble"
28 6 "Three" 6 "became" "became"
28 7 "Three" 1 "produce" "Omission"
28 7 "Three" 2 "appear" "Omission"
28 7 "Three" 3 "effect" "Omission"
28 7 "Three" 4 "moment" "moment"
28 7 "Three" 5 "normal" "normal"
28 7 "Three" 6 "extreme" "extreme"
28 8 "Three" 1 "command" "Omission"
28 8 "Three" 2 "success" "Omission"
28 8 "Three" 3 "manner" "Omission"
28 8 "Three" 4 "answer" "answer"
28 8 "Three" 5 "belief" "belief"
28 8 "Three" 6 "advice" "advice"
28 9 "Three" 1 "account" "Omission"
28 9 "Three" 2 "freedom" "Omission"
28 9 "Three" 3 "review" "Omission"
28 9 "Three" 4 "junior" "junior"
28 9 "Three" 5 "budget" "budget"
28 9 "Three" 6 "contact" "contact"
28 10 "Three" 1 "amount" "Omission"
28 10 "Three" 2 "content" "Omission"
28 10 "Three" 3 "concept" "concept"
28 10 "Three" 4 "series" "series"
28 10 "Three" 5 "measure" "measure"
28 10 "Three" 6 "welfare" "welfare"
28 1 "TwoFour" 1 "closer" "Omission"
28 1 "TwoFour" 2 "factor" "Omission"
28 1 "TwoFour" 3 "purpose" "purpose"
28 1 "TwoFour" 4 "career" "career"
28 1 "TwoFour" 5 "appear" "device"
28 1 "TwoFour" 6 "trouble" "trouble"
28 2 "TwoFour" 1 "contact" "Omission"
28 2 "TwoFour" 2 "balance" "Omission"
28 2 "TwoFour" 3 "moment" "moment"
28 2 "TwoFour" 4 "spirit" "spirit"
28 2 "TwoFour" 5 "review" "review"
28 2 "TwoFour" 6 "attempt" "attempt"
28 3 "TwoFour" 1 "private" "Omission"
28 3 "TwoFour" 2 "became" "Omission"
28 3 "TwoFour" 3 "control" "control"
28 3 "TwoFour" 4 "effort" "effort"
28 3 "TwoFour" 5 "amount" "amount"
28 3 "TwoFour" 6 "reason" "reason"
28 4 "TwoFour" 1 "answer" "Omission"
28 4 "TwoFour" 2 "welfare" "Omission"
28 4 "TwoFour" 3 "extent" "extent"
28 4 "TwoFour" 4 "manner" "manner"
28 4 "TwoFour" 5 "extreme" "extreme"
28 4 "TwoFour" 6 "concept" "concept"
28 5 "TwoFour" 1 "success" "Omission"
28 5 "TwoFour" 2 "future" "Omission"
28 5 "TwoFour" 3 "permit" "permit"
28 5 "TwoFour" 4 "council" "council"
28 5 "TwoFour" 5 "effect" "effect"
28 5 "TwoFour" 6 "command" "command"
28 6 "TwoFour" 1 "fifteen" "fifteen"
28 6 "TwoFour" 2 "surface" "Omission"
28 6 "TwoFour" 3 "vision" "vision"
28 6 "TwoFour" 4 "advice" "advice"
28 6 "TwoFour" 5 "series" "series"
28 6 "TwoFour" 6 "device" "Omission"
28 7 "TwoFour" 1 "budget" "Omission"
28 7 "TwoFour" 2 "reading" "Omission"
28 7 "TwoFour" 3 "wonder" "wonder"
28 7 "TwoFour" 4 "freedom" "freedom"
28 7 "TwoFour" 5 "session" "session"
28 7 "TwoFour" 6 "account" "account"
28 8 "TwoFour" 1 "supply" "supply"
28 8 "TwoFour" 2 "crisis" "crisis"
28 8 "TwoFour" 3 "produce" "Omission"
28 8 "TwoFour" 4 "content" "Omission"
28 8 "TwoFour" 5 "listen" "Omission"
28 8 "TwoFour" 6 "subject" "content"
28 9 "TwoFour" 1 "method" "Omission"
28 9 "TwoFour" 2 "portion" "Omission"
28 9 "TwoFour" 3 "member" "member"
28 9 "TwoFour" 4 "culture" "culture"
28 9 "TwoFour" 5 "normal" "normal"
28 9 "TwoFour" 6 "junior" "junior"
28 10 "TwoFour" 1 "respect" "Omission"
28 10 "TwoFour" 2 "justice" "Omission"
28 10 "TwoFour" 3 "feeling" "feeling"
28 10 "TwoFour" 4 "belief" "belief"
28 10 "TwoFour" 5 "latter" "latter"
28 10 "TwoFour" 6 "measure" "measure"
28 1 "OneFive" 1 "command" "Omission"
28 1 "OneFive" 2 "portion" "portion"
28 1 "OneFive" 3 "reading" "reading"
28 1 "OneFive" 4 "surface" "welfare"
28 1 "OneFive" 5 "welfare" "manner"
28 1 "OneFive" 6 "manner" "Omission"
28 2 "OneFive" 1 "trouble" "Omission"
28 2 "OneFive" 2 "effect" "extent"
28 2 "OneFive" 3 "supply" "Omission"
28 2 "OneFive" 4 "review" "latter"
28 2 "OneFive" 5 "latter" "review"
28 2 "OneFive" 6 "content" "Omission"
28 3 "OneFive" 1 "device" "Omission"
28 3 "OneFive" 2 "control" "control"
28 3 "OneFive" 3 "concept" "concept"
28 3 "OneFive" 4 "freedom" "freedom"
28 3 "OneFive" 5 "budget" "budget"
28 3 "OneFive" 6 "private" "Omission"
28 4 "OneFive" 1 "justice" "Omission"
28 4 "OneFive" 2 "council" "council"
28 4 "OneFive" 3 "measure" "measure"
28 4 "OneFive" 4 "series" "series"
28 4 "OneFive" 5 "culture" "culture"
28 4 "OneFive" 6 "normal" "Omission"
28 5 "OneFive" 1 "feeling" "Omission"
28 5 "OneFive" 2 "permit" "permit"
28 5 "OneFive" 3 "crisis" "crisis"
28 5 "OneFive" 4 "amount" "Omission"
28 5 "OneFive" 5 "advice" "Omission"
28 5 "OneFive" 6 "extreme" "demand"
28 6 "OneFive" 1 "became" "Omission"
28 6 "OneFive" 2 "factor" "factor"
28 6 "OneFive" 3 "balance" "balance"
28 6 "OneFive" 4 "vision" "Omission"
28 6 "OneFive" 5 "fifteen" "fifteen"
28 6 "OneFive" 6 "wonder" "wonder"
28 7 "OneFive" 1 "success" "Omission"
28 7 "OneFive" 2 "produce" "produce"
28 7 "OneFive" 3 "attempt" "subject"
28 7 "OneFive" 4 "subject" "attempt"
28 7 "OneFive" 5 "reason" "Omission"
28 7 "OneFive" 6 "junior" "Omission"
28 8 "OneFive" 1 "spirit" "spirit"
28 8 "OneFive" 2 "purpose" "moment"
28 8 "OneFive" 3 "session" "Omission"
28 8 "OneFive" 4 "answer" "Omission"
28 8 "OneFive" 5 "moment" "Omission"
28 8 "OneFive" 6 "listen" "Omission"
28 9 "OneFive" 1 "contact" "Omission"
28 9 "OneFive" 2 "closer" "closer"
28 9 "OneFive" 3 "member" "member"
28 9 "OneFive" 4 "effort" "effort"
28 9 "OneFive" 5 "respect" "respect"
28 9 "OneFive" 6 "future" "Omission"
28 10 "OneFive" 1 "career" "Omission"
28 10 "OneFive" 2 "extent" "extent"
28 10 "OneFive" 3 "account" "account"
28 10 "OneFive" 4 "appear" "belief"
28 10 "OneFive" 5 "method" "method"
28 10 "OneFive" 6 "belief" "Omission"
29 1 "SixZero" 1 "extent" "vision"
29 1 "SixZero" 2 "vision" "closer"
29 1 "SixZero" 3 "closer" "extent"
29 1 "SixZero" 4 "answer" "answer"
29 1 "SixZero" 5 "purpose" "Omission"
29 1 "SixZero" 6 "respect" "Omission"
29 2 "SixZero" 1 "contact" "vision"
29 2 "SixZero" 2 "attempt" "Omission"
29 2 "SixZero" 3 "appear" "Omission"
29 2 "SixZero" 4 "welfare" "success"
29 2 "SixZero" 5 "success" "Omission"
29 2 "SixZero" 6 "advice" "Omission"
29 3 "SixZero" 1 "balance" "balance"
29 3 "SixZero" 2 "future" "motion"
29 3 "SixZero" 3 "surface" "Omission"
